0	0.93
1448	0.97
2896	0.99
4344	1.02
7240	1.04
8688	1.06
10136	1.09
11584	1.11
13032	1.14
5792	51.88
14480	51.92
15928	51.95
17376	51.96
18824	51.98
20272	52.00
21720	52.02
23168	52.04
24616	52.06
26064	52.08
27512	102.85
28960	102.89
30408	102.91
31856	102.93
34752	103.00
36200	103.03
37648	103.05
39096	103.07
40544	104.02
33304	154.88
41992	154.92
43440	154.94
44888	154.96
46336	154.98
47784	155.02
50680	155.03
52128	155.06
53576	155.07
49232	205.87
55024	205.91
57920	205.93
59368	205.95
60816	205.97
62264	205.99
63712	206.02
66608	206.06
56472	256.76
65160	256.79
68056	256.81
69504	256.84
70952	256.86
72400	256.89
73848	256.91
75296	256.93
76744	256.95
78192	256.97
81088	307.71
83984	307.74
85432	307.77
88328	307.79
89776	307.80
91224	307.82
92672	307.91
79640	358.69
82536	358.72
86880	358.74
94120	358.76
95568	358.78
97016	358.80
98464	358.84
99912	358.86
101360	358.90
102808	358.99
104256	409.85
107152	409.88
108600	409.90
110048	409.92
111496	409.94
112944	409.98
114392	410.00
115840	410.04
117288	410.05
105704	460.96
118736	460.99
120184	461.01
121632	461.03
123080	461.05
124528	461.07
125976	461.11
127424	461.12
128872	461.15
130320	461.17
131768	511.87
133216	511.92
134664	511.95
136112	511.97
137560	512.00
139008	512.02
140456	512.06
141904	512.09
143352	512.12
144800	512.15
146248	613.24
147696	613.28
149144	613.30
152040	613.32
153488	613.33
154936	613.41
156384	613.45
157832	613.47
159280	613.51
160728	664.17
162176	664.21
163624	664.22
165072	664.24
166520	664.28
167968	664.30
169416	664.33
170864	664.35
172312	664.44
150592	715.18
173760	715.21
175208	715.23
176656	715.25
178104	715.29
179552	715.32
181000	715.33
182448	715.36
183896	715.37
185344	715.43
186792	766.32
188240	766.36
189688	766.39
191136	766.43
192584	766.45
194032	766.49
195480	766.53
198376	766.55
199824	766.58
201272	817.30
202720	817.33
204168	817.36
205616	817.37
208512	817.39
209960	817.41
211408	817.45
212856	817.48
196928	868.14
207064	868.17
214304	868.19
215752	868.21
217200	868.22
218648	868.26
220096	868.32
221544	868.37
222992	868.44
224440	868.48
225888	919.24
227336	919.27
228784	919.29
230232	919.31
231680	919.33
233128	919.34
234576	919.38
236024	919.44
237472	919.50
238920	919.56
240368	970.40
241816	970.44
244712	970.50
246160	970.52
249056	970.55
250504	970.57
251952	970.58
253400	970.75
243264	1021.82
247608	1021.85
254848	1021.90
256296	1021.92
257744	1021.99
259192	1022.02
260640	1022.04
262088	1022.07
263536	1022.09
264984	1022.12
266432	1072.63
267880	1072.66
269328	1072.68
272224	1072.69
275120	1072.70
278016	1072.72
279464	1072.72
270776	1123.71
273672	1123.74
276568	1123.77
280912	1123.78
282360	1123.82
283808	1123.85
285256	1123.86
286704	1123.89
289600	1123.92
288152	1174.76
292496	1174.81
293944	1174.83
295392	1174.85
296840	1174.88
298288	1174.91
299736	1174.93
301184	1174.96
302632	1174.97
291048	1225.74
304080	1225.77
305528	1225.79
306976	1225.82
308424	1225.86
309872	1225.88
311320	1225.89
312768	1225.91
314216	1225.93
315664	1225.96
318560	1276.81
320008	1276.84
321456	1276.89
322904	1276.91
324352	1276.94
325800	1276.95
327248	1276.96
328696	1276.99
317112	1327.92
330144	1327.95
331592	1327.97
333040	1328.01
334488	1328.03
335936	1328.05
337384	1328.08
338832	1328.09
340280	1328.11
341728	1328.14
343176	1378.89
344624	1378.97
346072	1379.03
347520	1379.07
348968	1379.12
350416	1379.18
351864	1379.23
353312	1379.28
356208	1379.35
354760	1430.26
357656	1430.32
359104	1430.37
363448	1430.41
364896	1430.45
366344	1430.50
367792	1430.53
369240	1430.56
360552	1481.35
362000	1481.39
370688	1481.42
372136	1481.45
373584	1481.50
375032	1481.53
376480	1481.57
377928	1481.60
379376	1481.63
380824	1481.67
382272	1532.55
383720	1532.61
385168	1532.65
386616	1532.68
388064	1532.71
389512	1532.76
390960	1532.79
392408	1532.83
393856	1532.86
395304	1532.88
396752	1583.76
398200	1583.80
399648	1583.84
401096	1583.86
402544	1583.91
405440	1583.96
406888	1583.99
408336	1584.02
409784	1584.05
403992	1635.04
411232	1635.11
412680	1635.15
414128	1635.18
415576	1635.21
417024	1635.26
418472	1635.30
419920	1635.35
421368	1635.40
422816	1635.45
425712	1686.31
427160	1686.34
428608	1686.37
430056	1686.40
431504	1686.42
432952	1686.44
434400	1686.48
437296	1686.51
424264	1737.35
435848	1737.40
438744	1737.44
440192	1737.47
441640	1737.51
443088	1737.56
445984	1737.62
447432	1737.66
444536	1788.50
448880	1788.54
450328	1788.57
451776	1788.62
453224	1788.69
454672	1788.74
456120	1788.77
457568	1788.82
459016	1788.86
461912	1839.62
463360	1839.66
464808	1839.69
467704	1839.72
469152	1839.75
470600	1839.78
473496	1839.84
460464	1890.82
466256	1890.86
472048	1890.90
476392	1890.95
477840	1890.98
479288	1891.02
480736	1891.05
482184	1891.08
483632	1891.11
474944	1942.01
485080	1942.06
487976	1942.09
489424	1942.12
490872	1942.14
493768	1942.19
495216	1942.22
496664	1942.25
486528	1993.14
492320	1993.18
498112	1993.20
501008	1993.23
502456	1993.25
503904	1993.30
505352	1993.32
508248	1993.36
499560	2044.30
506800	2044.35
509696	2044.38
511144	2044.41
512592	2044.46
514040	2044.49
515488	2044.53
516936	2044.55
518384	2095.36
519832	2095.42
521280	2095.47
522728	2095.51
524176	2095.56
525624	2095.59
527072	2095.63
528520	2095.65
529968	2095.68
531416	2095.71
532864	2146.77
535760	2146.81
537208	2146.84
538656	2146.87
540104	2146.92
541552	2146.95
543000	2146.99
544448	2147.02
545896	2147.04
534312	2197.93
547344	2197.97
548792	2198.01
550240	2198.04
551688	2198.06
553136	2198.10
554584	2198.13
556032	2198.15
557480	2198.18
558928	2198.21
561824	2249.04
563272	2249.08
564720	2249.12
566168	2249.15
567616	2249.18
569064	2249.23
570512	2249.30
573408	2249.42
560376	2300.31
571960	2300.37
574856	2300.40
576304	2300.43
577752	2300.46
579200	2300.51
580648	2300.55
582096	2300.59
583544	2300.62
584992	2300.66
586440	2401.65
587888	2401.70
589336	2401.74
590784	2401.78
593680	2401.82
595128	2401.84
596576	2401.92
598024	2401.95
599472	2401.98
592232	2452.86
600920	2452.90
602368	2452.93
603816	2452.96
608160	2452.99
609608	2453.06
611056	2453.08
612504	2453.14
606712	2504.05
615400	2504.11
616848	2504.15
618296	2504.21
619744	2504.24
622640	2504.27
624088	2504.30
605264	2555.26
613952	2555.31
621192	2555.36
625536	2555.40
626984	2555.43
628432	2555.47
631328	2555.50
632776	2555.53
634224	2555.56
629880	2656.60
635672	2656.64
637120	2656.67
638568	2656.70
640016	2656.75
641464	2656.77
642912	2656.80
644360	2656.83
645808	2656.86
647256	2656.90
648704	2757.89
650152	2757.94
651600	2757.97
653048	2758.00
654496	2758.05
655944	2758.08
657392	2758.11
658840	2758.17
660288	2758.24
661736	2758.31
663184	2809.20
664632	2809.24
666080	2809.28
667528	2809.31
668976	2809.34
670424	2809.37
671872	2809.42
673320	2809.52
674768	2809.56
676216	2809.66
677664	2860.54
679112	2860.58
680560	2860.61
682008	2860.64
683456	2860.68
686352	2860.71
687800	2860.74
689248	2860.76
690696	2860.79
684904	2911.77
693592	2911.83
695040	2911.89
696488	2911.91
697936	2911.96
699384	2911.98
700832	2912.01
702280	2912.04
703728	2912.07
692144	2962.97
705176	2963.02
706624	2963.07
708072	2963.11
709520	2963.14
710968	2963.17
712416	2963.20
713864	2963.22
715312	2963.31
716760	2963.35
718208	3014.16
721104	3014.20
722552	3014.23
725448	3014.33
726896	3014.40
729792	3014.52
731240	3014.58
719656	3065.49
724000	3065.56
728344	3065.59
732688	3065.64
734136	3065.68
735584	3065.73
737032	3065.77
738480	3065.81
741376	3065.83
739928	3116.74
742824	3116.79
744272	3116.83
747168	3116.86
748616	3116.93
750064	3116.95
751512	3116.98
752960	3117.01
754408	3117.04
745720	3167.89
755856	3167.94
758752	3167.97
760200	3168.00
763096	3168.02
764544	3169.53
765992	3169.58
767440	3169.60
757304	3220.46
761648	3220.50
768888	3220.55
770336	3220.57
771784	3220.61
773232	3220.63
774680	3220.65
776128	3220.69
777576	3220.72
779024	3220.74
781920	3271.54
783368	3271.59
784816	3271.63
787712	3271.67
789160	3271.73
790608	3271.76
792056	3271.78
793504	3271.81
786264	3322.71
794952	3322.76
796400	3322.80
797848	3322.83
799296	3322.89
800744	3322.94
802192	3322.97
803640	3323.00
805088	3323.03
780472	3374.03
806536	3374.09
807984	3374.16
809432	3374.19
810880	3374.22
812328	3374.25
813776	3374.29
815224	3374.35
816672	3374.39
818120	3374.56
821016	3425.56
825360	3425.61
826808	3425.64
828256	3425.67
829704	3425.69
831152	3425.72
832600	3425.75
819568	3476.53
822464	3476.57
823912	3476.60
834048	3476.64
835496	3476.67
836944	3476.69
838392	3476.72
839840	3476.75
841288	3476.77
842736	3476.81
844184	3527.50
845632	3527.54
847080	3527.56
848528	3527.59
851424	3527.61
852872	3527.65
854320	3527.67
855768	3527.70
857216	3527.73
849976	3578.41
860112	3578.44
861560	3578.47
863008	3578.50
864456	3578.52
867352	3578.56
868800	3578.59
870248	3578.64
858664	3629.56
865904	3629.60
871696	3629.63
873144	3629.67
874592	3629.70
876040	3629.73
877488	3629.75
878936	3629.78
880384	3629.80
881832	3629.83
883280	3680.64
884728	3680.68
886176	3680.72
887624	3680.75
889072	3680.78
890520	3680.82
891968	3680.84
893416	3680.87
894864	3680.90
896312	3680.92
